//////////////////////////////////////////////////////////////////////////////////////																			
// MixMasteryItem																			
// [ 파일 생성 ]	2016-08-16																		
// [ 수정 일자 ]	2016-08-16 04:22 PM																		
// [ 수  정  자 ]	사재일																		
// [ 버       전 ]	0.0.0.1																		
// [ 수정 내용 ]	최초등록																		
// [ 참       조 ]	서버전용 스크립트																		
//////////////////////////////////////////////////////////////////////////////////////																			
// Season12 P.1업데이트 이후의 마스터리 아이템 조합에 사용가능한 스크립트 입니다. (아래 조합설정 이후로 적용)																			
// 조합 아이템 추가 등록 시 아래 기재																			
// 1차 마스터리 무기 - 블러드엔젤무기 아이템 조합 -> 다크엔젤무기 아이템 업그레이드																			
// 2차 마스터리 방어구 - 다크엔젤방어구 아이템 조합 -> 홀리엔젤방어구 아이템으로 업그레이드																			
// 신규 조건 추가 : 0번 테이블 - OPTION (명령어 : /만들기 0 42 0 0 0 0 4)  - 빨간색 텍스트가 추가옵션값 들어가는 위치 입니다. 들어갈 수 있는 값은 1, 2, 3 4 값 입니다.)																			
// 신규 조건 추가 : 1번 테이블 - Rate : 조합확률을 설정합니다. (1/100) 설정으로 100 값을 등록하면 100% 입니다.																			
// 신규 조건 추가 : 1번 테이블 - ZEN : 조합 시 필요한 젠을 설정합니다. 조합에 필요한 최대 젠은 1억젠 입니다.																			
// 신규 조건 추가 : 조합재료로 사용될 아이템의 속성을 설정합니다. ( 0 : 기타 아이템 / 1 : 엑설런트아이템 / 2 : 세트아이템)																			
// 0번 테이블 - 조합재료아이템 리스트 등록 및 인덱스 부여																			
// 아이템에 조합 인덱스 부여하고 해당 인덱스를 이용하여 1번 테이블의 조합설정을 작성할 수 있습니다 : 100개의 인덱스를 부여할 수 있으며 확장 가능																			
//index	type	index	MinLevel	MaxLevel		Dur (내구개수)	Item Name												
0																			
// 기본 보석재료																			
//index	type	index	MinLvl	MaxLvl	Opt	Dur	iCat	Item Name											
346	9	113	0	"Awakening Soul Lancer Pants"	40	100	252	1	197	1	6	1	3	1	21	1	22	1	0	
347	9	114	0	"Awakening Soul Elf Pants (B)"	40	100	163	1	197	1	6	1	3	1	21	1	22	1	0	
348	9	115	0	"Awakening Soul Magic Pants (B)"	40	100	174	1	197	1	6	1	3	1	21	1	22	1	0	
349	10	107	0	"Awakening Soul Wizard Gloves"	40	100	253	1	197	1	6	1	3	1	21	1	22	1	0	
350	10	108	0	"Awakening Soul Elf Gloves (A)"	40	100	254	1	197	1	6	1	3	1	21	1	22	1	0	
351	10	109	0	"Awakening Soul Summoner Gloves"	40	100	255	1	197	1	6	1	3	1	21	1	22	1	0	
352	10	110	0	"Awakening Soul Magic Gloves (A)"	40	100	256	1	197	1	6	1	3	1	21	1	22	1	0	
353	10	111	0	"Awakening Soul Lord Gloves"	40	100	257	1	197	1	6	1	3	1	21	1	22	1	0	
354	10	113	0	"Awakening Soul Lancer Gloves"	40	100	258	1	197	1	6	1	3	1	21	1	22	1	0	
355	10	114	0	"Awakening Soul Elf Gloves (B)"	40	100	164	1	197	1	6	1	3	1	21	1	22	1	0	
356	10	115	0	"Awakening Soul Magic Gloves (B)"	40	100	175	1	197	1	6	1	3	1	21	1	22	1	0	
357	11	106	0	"Awakening Soul Knight Boots"	40	100	259	1	197	1	6	1	3	1	21	1	22	1	0	
358	11	110	0	"Awakening Soul Magic Boots (A)"	40	100	260	1	197	1	6	1	3	1	21	1	22	1	0	
359	11	112	0	"Awakening Soul Fighter Boots"	40	100	261	1	197	1	6	1	3	1	21	1	22	1	0	
360	11	115	0	"Awakening Soul Magic Boots (B)"	40	100	176	1	197	1	6	1	3	1	21	1	22	1	0	
//
361	0	57	0	"Holyangel Sword"		32	100	262	1	271	1	21	1	22	1	3	1	6	1	0	
362	0	58	0	"Holyangel Magic Sword"		32	100	263	1	271	1	21	1	22	1	3	1	6	1	0	
363	0	59	0	"Holyangel Claws"		32	100	264	1	271	1	21	1	22	1	3	1	6	1	0	
364	2	27	0	"Holyangel Scepter"		32	100	265	1	271	1	21	1	22	1	3	1	6	1	0	
365	3	25	0	"Holyangel Lance"		32	100	266	1	271	1	21	1	22	1	3	1	6	1	0	
366	4	36	0	"Holyangel Bow"			32	100	267	1	271	1	21	1	22	1	3	1	6	1	0	
367	4	37	0	"Holyangel Quiver"		32	100	270	1	271	1	21	1	22	1	3	1	6	1	0	
368	5	53	0	"Holyangel Staff"		32	100	268	1	271	1	21	1	22	1	3	1	6	1	0														
369	5	54	0	"Holyangel Stick"		32	100	269	1	271	1	21	1	22	1	3	1	6	1	0
//
370	7	114	0	"Awakening Soul Elf Helm (B)"	128	100	273	1	179	1	6	1	7	1	8	1	-1	0	0	
371	8	114	0	"Awakening Soul Elf Armor (B)"	128	100	272	1	179	1	6	1	7	1	8	1	-1	0	0	
372	9	114	0	"Awakening Soul Elf Pants (B)"	128	100	274	1	179	1	6	1	7	1	8	1	-1	0	0	
373	10	114	0	"Awakening Soul Elf Gloves (B)"	128	100	275	1	179	1	6	1	7	1	8	1	-1	0	0			
374	7	108	0	"Awakening Soul Elf Helm (A)"	128	100	281	1	177	1	6	1	7	1	8	1	-1	0	0	
375	8	108	0	"Awakening Soul Elf Armor (A)"	128	100	280	1	177	1	6	1	7	1	8	1	-1	0	0	
376	9	108	0	"Awakening Soul Elf Pants (A)"	128	100	282	1	177	1	6	1	7	1	8	1	-1	0	0	
377	10	108	0	"Awakening Soul Elf Gloves (A)"	128	100	283	1	177	1	6	1	7	1	8	1	-1	0	0	
378	8	115	0	"Awakening Soul Magic Armor (B)"	128	100	276	1	180	1	6	1	7	1	8	1	-1	0	0	
379	9	115	0	"Awakening Soul Magic Pants (B)"	128	100	277	1	180	1	6	1	7	1	8	1	-1	0	0	
380	10	115	0	"Awakening Soul Magic Gloves (B)"	128	100	278	1	180	1	6	1	7	1	8	1	-1	0	0	
381	11	115	0	"Awakening Soul Magic Boots (B)"	128	100	279	1	180	1	6	1	7	1	8	1	-1	0	0	
382	8	110	0	"Awakening Soul Magic Armor (A)"	128	100	284	1	178	1	6	1	7	1	8	1	-1	0	0	
383	9	110	0	"Awakening Soul Magic Pants (A)"	128	100	285	1	178	1	6	1	7	1	8	1	-1	0	0	
384	10	110	0	"Awakening Soul Magic Gloves (A)"	128	100	286	1	178	1	6	1	7	1	8	1	-1	0	0	
385	11	110	0	"Awakening Soul Magic Boots (A)"	128	100	287	1	178	1	6	1	7	1	8	1	-1	0	0																				
//
430	8	122	11	"Bloodangel Runist Armor"	8	100	182	1	70	1	-1	0	-1	0	-1	0	-1	0	0	
431	7	122	11	"Bloodangel Runist Helm"	8	100	183	1	70	1	-1	0	-1	0	-1	0	-1	0	0	
432	9	122	11	"Bloodangel Runist Pants"	8	100	184	1	70	1	-1	0	-1	0	-1	0	-1	0	0	
433	10	122	11	"Bloodangel Runist Gloves"	8	100	185	1	70	1	-1	0	-1	0	-1	0	-1	0	0		
434	7	123	0	"Darkangel Runist Helm"		6	100	187	1	128	1	6	1	3	1	7	1	8	1	0	
435	8	123	0	"Darkangel Runist Armor"	6	100	186	1	128	1	6	1	3	1	7	1	8	1	0	
436	9	123	0	"Darkangel Runist Pants"	6	100	188	1	128	1	6	1	3	1	7	1	8	1	0	
437	10	123	0	"Darkangel Runist Gloves"	6	100	189	1	128	1	6	1	3	1	7	1	8	1	0							
438	2	33	0	"Darkangel Runic Mace"		3	100	190	1	36	1	21	1	22	1	3	1	6	1	0															
439	2	38	0	"Holyangel Rune Mace"		32	100	191	1	271	1	21	1	22	1	3	1	6	1	0		
//440	2	39	0	"Soul Rune Mace"		3	100	196	1	338	1	21	1	22	1	3	1	6	1	0		
441	7	127	0	"Holyangel Runist Helm"		6	100	193	1	69	1	21	1	22	1	3	1	6	1	0	
442	8	127	0	"Holyangel Runist Armor"	6	100	192	1	69	1	21	1	22	1	3	1	6	1	0	
443	9	127	0	"Holyangel Runist Pants"	6	100	194	1	69	1	21	1	22	1	3	1	6	1	0	
444	10	127	0	"Holyangel Runist Gloves"	6	100	195	1	69	1	21	1	22	1	3	1	6	1	0		
445	7	128	0	"Awakening Soul Runist Helm"	40	100	383	1	197	1	21	1	22	1	3	1	6	1	0	
446	8	128	0	"Awakening Soul Runist Armor"	40	100	382	1	197	1	21	1	22	1	3	1	6	1	0	
447	9	128	0	"Awakening Soul Runist Pants"	40	100	384	1	197	1	21	1	22	1	3	1	6	1	0	
448	10	128	0	"Awakening Soul Runist Gloves"	40	100	385	1	197	1	21	1	22	1	3	1	6	1	0				
end																			
end																			
																			
																	
