//rIdx	Sub Index	Sub Group	Unk1	Group	Index	Name	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Grow Lancer	Rune Wizard	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump	Transaction	Personal Store	Store Warehouse	Sell to NPC	Unk2	Repair	Overlap	Unk3
1248	152	24	0	12	277	"Breche Scroll"	10	39	0	0	92	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	200000	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1249	153	24	0	12	278	"Small Cloak of Limit"	6	22	1	0	1	7	0	2	2	0	0	0	15	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
1250	154	24	0	12	288	"Elemental Rune"	0	0	0	0	1	255	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	30	0
1251	155	24	0	12	289	"Orb of Fire Blow"	10	38	0	0	150	-1	0	1	1	0	0	0	0	0	0	0	0	0	256	0	0	0	0	400	0	900000	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1252	156	24	0	12	290	"Scroll of Meteor Strike"	10	36	0	0	150	-1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	75	0	0	400	0	900000	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1253	157	24	0	12	291	"Scroll of Meteor Storm"	10	36	0	0	150	-1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	85	0	0	400	0	900000	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1254	158	24	0	12	292	"Scroll of Soul Seeker"	10	36	0	0	150	-1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	78	0	0	400	0	900000	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1255	159	24	0	12	293	"Orb of Focus Shot"	10	38	0	0	150	-1	0	1	1	0	0	0	0	0	0	0	0	0	0	285	0	0	0	400	0	900000	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1256	160	24	0	12	295	"Parchment of Fire Beast"	10	37	0	0	150	-1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	75	0	0	400	0	900000	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1257	161	24	0	12	296	"Parchment of Aqua Beast"	10	37	0	0	150	-1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	75	0	0	400	0	900000	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1258	162	24	0	12	297	"Orb of Ice Blood"	10	38	0	0	150	-1	0	1	1	0	0	0	0	0	0	0	0	0	230	0	0	0	0	400	0	900000	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1259	163	24	0	12	298	"Orb of Fire Blood"	10	38	0	0	150	-1	0	1	1	0	0	0	0	0	0	0	0	0	230	0	0	0	0	400	0	900000	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1260	164	24	0	12	299	"Scroll of Dark Blast"	10	36	0	0	150	-1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	75	0	0	400	0	900000	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1261	165	24	0	12	300	"Scroll of Meteor Strike"	10	36	0	0	150	-1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	75	0	0	400	0	900000	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1262	166	24	0	12	303	"Scroll of Wind Soul"	10	39	0	0	150	-1	0	1	2	0	0	0	0	0	0	0	0	0	155	0	0	0	0	400	0	900000	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1263	167	24	0	12	305	"Parchment of Dark Phnix Shot"	10	39	0	0	150	-1	0	1	2	0	0	0	0	0	0	0	0	0	0	215	0	0	0	400	0	900000	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1264	168	24	0	12	306	"Runedil's Goldentune Harp"	8	43	0	0	300	236	0	3	3	0	0	0	249	0	0	1	0	0	0	0	245	0	0	181	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1265	169	24	0	12	307	"Lemuria's Orb"	8	43	0	0	300	236	0	3	3	0	0	0	249	0	0	1	0	0	0	0	245	0	0	181	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1266	170	24	0	12	308	"Norrwen's Bloodstring Lyra"	8	43	0	0	300	236	0	3	3	0	0	0	249	0	0	1	0	0	0	0	245	0	0	181	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1267	25	0	0	12	311	"Seed Sphere6 (Fire)"	0	42	0	0	6	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1268	25	0	0	12	312	"Seed Sphere6 (Water)"	0	42	0	0	6	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1269	25	0	0	12	313	"Seed Sphere6 (Ice)"	0	42	0	0	6	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1270	25	0	0	12	314	"Seed Sphere6 (Wind)"	0	42	0	0	6	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1271	25	0	0	12	315	"Seed Sphere6 (Lightning)"	0	42	0	0	6	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1272	25	0	0	12	316	"Seed Sphere6 (Earth)"	0	42	0	0	6	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1273	25	0	0	12	317	"Seed Sphere7 (Fire)"	0	42	0	0	7	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1274	25	0	0	12	318	"Seed Sphere7 (Water)"	0	42	0	0	7	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1275	25	0	0	12	319	"Seed Sphere7 (Ice)"	0	42	0	0	7	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1276	25	0	0	12	320	"Seed Sphere7 (Wind)"	0	42	0	0	7	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1277	25	0	0	12	321	"Seed Sphere7 (Lightning)"	0	42	0	0	7	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1278	25	0	0	12	322	"Seed Sphere7 (Earth)"	0	42	0	0	7	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1279	25	0	0	12	323	"Seed Sphere8 (Fire)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1280	25	0	0	12	324	"Seed Sphere8 (Water)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1281	25	0	0	12	325	"Seed Sphere8 (Ice)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1282	25	0	0	12	326	"Seed Sphere8 (Wind)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1283	25	0	0	12	327	"Seed Sphere8 (Lightning)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1284	25	0	0	12	328	"Seed Sphere8 (Earth)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1285	25	0	0	12	329	"Seed Sphere9 (Fire)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1286	25	0	0	12	330	"Seed Sphere9 (Water)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1287	25	0	0	12	331	"Seed Sphere9 (Ice)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1288	25	0	0	12	332	"Seed Sphere9 (Wind)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1289	25	0	0	12	333	"Seed Sphere9 (Lightning)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1290	25	0	0	12	334	"Seed Sphere10 (Earth)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1291	25	0	0	12	335	"Seed Sphere10 (Fire)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1292	25	0	0	12	336	"Seed Sphere10 (Water)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1293	25	0	0	12	337	"Seed Sphere10 (Ice)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1294	25	0	0	12	338	"Seed Sphere10 (Wind)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1295	25	0	0	12	339	"Seed Sphere10 (Lightning)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1296	25	0	0	12	340	"Seed Sphere10 (Earth)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1297	25	0	0	12	401	"Sphere Upgrade Rune"	0	0	0	0	1	255	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10000000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	30	0
1298	0	28	0	12	404	"Lower Magic Stone"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1299	0	28	0	12	405	"Medium Magic Stone"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1300	0	28	0	12	406	"Higher Magic Stone"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1301	157	25	0	12	413	"Spirit Hook Parchment"	10	37	0	0	150	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1480	0	400	0	900000	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1302	158	25	0	12	414	"Heavenly Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1303	159	25	0	12	415	"Wrathful Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1304	160	25	0	12	416	"Celestial Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1305	161	25	0	12	417	"Devastation Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1306	162	25	0	12	418	"Cape of Dominance"	6	76	1	0	153	7	0	2	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1307	163	25	0	12	419	"Agony Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1308	164	25	0	12	420	"Cloak of Judgement"	6	76	1	0	153	7	0	2	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1309	165	25	0	12	421	"Cloak of Renascence"	6	76	1	0	153	7	0	2	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1310	193	25	0	12	449	"Rage Earring (L)"	19	77	1	0	0	238	0	1	1	17	20	0	15	0	0	130	0	0	0	0	0	0	0	300	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1311	194	25	0	12	450	"Ancestor Earring (L)"	19	77	1	0	0	238	0	1	1	66	69	0	36	0	0	130	0	0	0	0	0	0	0	700	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1312	195	25	0	12	451	"Honor Earring (L)"	19	77	1	0	0	238	0	1	1	132	135	0	102	0	0	130	0	0	0	0	0	0	0	750	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1313	201	25	0	12	457	"Rage Earring (R)"	19	77	1	0	0	237	0	1	1	37	40	0	25	0	0	130	0	0	0	0	0	0	0	700	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1314	202	25	0	12	458	"Ancestor Earring (R)"	19	77	1	0	0	237	0	1	1	106	109	0	94	0	0	130	0	0	0	0	0	0	0	750	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1315	203	25	0	12	459	"Honor Earring (R)"	19	77	1	0	0	237	0	1	1	172	175	0	160	0	0	130	0	0	0	0	0	0	0	800	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1316	209	25	0	12	465	"Baseball Player Trans. Ring"	4	32	0	0	10	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1317	210	25	0	12	466	"Cheerleader Trans. Ring"	4	32	0	0	10	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1318	211	25	0	12	467	"Wings of Disillusionment"	6	25	1	0	150	7	0	4	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1319	213	25	0	12	469	"Wings of Fate"	6	76	1	0	153	7	0	4	3	0	0	0	155	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1320	215	25	0	12	471	"Ghost Horse"	20	79	0	0	1	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	800	0	9000000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1321	227	25	0	12	483	"Ice Dragon"	20	79	0	0	2	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	900	0	9000000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1322	228	25	0	12	484	"Ice Dragon (Rare)"	20	79	0	0	2	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	900	0	9000000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1323	0	26	0	13	0	"Guardian Angel"	5	45	0	0	23	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	23	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1324	1	26	0	13	1	"Imp"	5	45	0	0	28	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	28	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1325	2	26	0	13	2	"Horn of Uniria"	5	47	0	0	25	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	25	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1326	3	26	0	13	3	"Horn of Dinorant"	5	47	0	0	110	255	49	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	110	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1327	4	26	0	13	4	"Dark Horse"	5	47	0	0	218	255	62	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1328	5	26	0	13	5	"Dark Raven"	5	45	0	0	0	1	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1329	6	26	0	13	7	"Contract (Summon)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1330	7	26	0	13	8	"Ring of Ice"	4	31	1	0	20	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	20	0	0	2	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0
1331	8	26	0	13	9	"Ring of Poison"	4	31	1	0	17	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	17	0	0	4	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0
1332	9	26	0	13	10	"Transformation Ring"	4	33	0	0	0	10	0	1	1	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1333	10	26	0	13	11	"Order (Guardian/Life Stone)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1334	11	26	0	13	12	"Pendant of Lighting"	2	30	1	0	21	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	21	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0
1335	12	26	0	13	13	"Pendant of Fire"	2	29	1	0	13	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	13	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0
1336	13	26	0	13	14	"Loch's Feather"	0	0	0	0	78	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1337	14	26	0	13	15	"Fruits"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1338	15	26	0	13	16	"Scroll of Archangel"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1339	16	26	0	13	17	"Blood Bone"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1340	17	26	0	13	18	"Invisibility Cloak"	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1341	18	26	0	13	19	"Absolute Weapon of Archangel"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1342	19	26	0	13	20	"Wizards Ring"	4	31	0	0	0	10	0	1	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1343	20	26	0	13	21	"Ring of Fire"	4	31	1	0	30	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	30	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0
1344	21	26	0	13	22	"Ring of Earth"	4	31	1	0	38	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	38	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0
1345	22	26	0	13	23	"Ring of Wind"	4	31	1	0	44	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	44	0	0	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0
1346	23	26	0	13	24	"Ring of Magic"	4	31	1	0	47	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	47	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
1347	24	26	0	13	25	"Pendant of Ice"	2	30	1	0	34	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	34	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0
1348	25	26	0	13	26	"Pendant of Wind"	2	29	1	0	42	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	42	0	0	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0
1349	26	26	0	13	27	"Pendant of Water"	2	30	1	0	46	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	46	0	0	4	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0
1350	27	26	0	13	28	"Pendant of Ability"	2	29	1	0	50	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	50	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
