//rIdx	Sub Index	Sub Group	Unk1	Group	Index	Name	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Grow Lancer	Rune Wizard	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump	Transaction	Personal Store	Store Warehouse	Sell to NPC	Unk2	Repair	Overlap	Unk3
515	1	18	0	9	1	"Dragon Pants"	3	18	1	0	55	4	0	2	2	0	0	0	26	0	0	68	0	0	120	30	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
516	2	18	0	9	2	"Pad Pants"	3	18	1	0	8	4	0	2	2	0	0	0	5	0	0	28	0	0	30	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
517	3	18	0	9	3	"Legendary Pants"	3	18	1	0	53	4	0	2	2	0	0	0	20	0	0	42	0	0	40	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
518	4	18	0	9	4	"Bone Pants"	3	18	1	0	20	4	0	2	2	0	0	0	10	0	0	30	0	0	40	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
519	5	18	0	9	5	"Leather Pants"	3	18	1	0	8	4	0	2	2	0	0	0	7	0	0	30	0	0	80	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
520	6	18	0	9	6	"Scale Pants"	3	18	1	0	25	4	0	2	2	0	0	0	14	0	0	40	0	0	110	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
521	7	18	0	9	7	"Sphinx Pants"	3	18	1	0	34	4	0	2	2	0	0	0	15	0	0	36	0	0	40	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
522	8	18	0	9	8	"Brass Pants"	3	18	1	0	35	4	0	2	2	0	0	0	18	0	0	44	0	0	100	30	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
523	9	18	0	9	9	"Plate Pants"	3	18	1	0	45	4	0	2	2	0	0	0	22	0	0	50	0	0	130	0	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
524	10	18	0	9	10	"Vine Pants"	3	18	1	0	8	4	0	2	2	0	0	0	6	0	0	22	0	0	30	60	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
525	11	18	0	9	11	"Silk Pants"	3	18	1	0	18	4	0	2	2	0	0	0	10	0	0	26	0	0	30	70	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
526	12	18	0	9	12	"Wind Pants"	3	18	1	0	30	4	0	2	2	0	0	0	14	0	0	32	0	0	30	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
527	13	18	0	9	13	"Spirit Pants"	3	18	1	0	42	4	0	2	2	0	0	0	18	0	0	38	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
528	14	18	0	9	14	"Guardian Pants"	3	18	1	0	54	4	0	2	2	0	0	0	25	0	0	45	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
530	16	18	0	9	16	"Black Dragon Pants"	3	18	1	0	84	4	0	2	2	0	0	0	40	0	0	74	0	0	170	60	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
531	17	18	0	9	17	"Dark Phoenix Pants"	3	18	1	0	96	4	0	2	2	0	0	0	54	0	0	80	0	0	207	63	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
532	18	18	0	9	18	"Grand Soul Pants"	3	18	1	0	86	4	0	2	2	0	0	0	30	0	0	67	0	0	59	20	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
533	19	18	0	9	19	"Holy Spirit Pants"	3	18	1	0	88	4	0	2	2	0	0	0	39	0	0	74	0	0	50	110	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
535	21	18	0	9	21	"Great Dragon Pants"	3	18	1	0	113	4	0	2	2	0	0	0	65	0	0	86	0	0	200	58	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
//
666	0	20	0	10	0	"Bronze Gloves"	3	19	1	0	13	5	0	2	2	0	0	0	4	4	0	34	0	0	80	20	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
667	1	20	0	10	1	"Dragon Gloves"	3	19	1	0	52	5	0	2	2	0	0	0	14	6	0	68	0	0	120	30	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
668	2	20	0	10	2	"Pad Gloves"	3	19	1	0	3	5	0	2	2	0	0	0	2	0	0	28	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
669	3	20	0	10	3	"Legendary Gloves"	3	19	1	0	44	5	0	2	2	0	0	0	11	0	0	42	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
670	4	20	0	10	4	"Bone Gloves"	3	19	1	0	14	5	0	2	2	0	0	0	5	0	0	30	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
671	5	20	0	10	5	"Leather Gloves"	3	19	1	0	4	5	0	2	2	0	0	0	2	8	0	30	0	0	80	0	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
672	6	20	0	10	6	"Scale Gloves"	3	19	1	0	22	5	0	2	2	0	0	0	7	10	0	40	0	0	110	0	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
673	7	20	0	10	7	"Sphinx Gloves"	3	19	1	0	28	5	0	2	2	0	0	0	8	0	0	36	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
674	8	20	0	10	8	"Brass Gloves"	3	19	1	0	32	5	0	2	2	0	0	0	9	8	0	44	0	0	100	30	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
675	9	20	0	10	9	"Plate Gloves"	3	19	1	0	42	5	0	2	2	0	0	0	12	4	0	50	0	0	130	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
676	10	20	0	10	10	"Vine Gloves"	3	19	1	0	4	5	0	2	2	0	0	0	2	4	0	22	0	0	30	60	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
677	11	20	0	10	11	"Silk Gloves"	3	19	1	0	14	5	0	2	2	0	0	0	4	8	0	26	0	0	30	70	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
678	12	20	0	10	12	"Wind Gloves"	3	19	1	0	26	5	0	2	2	0	0	0	6	10	0	32	0	0	30	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
679	13	20	0	10	13	"Spirit Gloves"	3	19	1	0	38	5	0	2	2	0	0	0	9	4	0	38	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
680	14	20	0	10	14	"Guardian Gloves"	3	19	1	0	50	5	0	2	2	0	0	0	15	6	0	45	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
682	16	20	0	10	16	"Black Dragon Gloves"	3	19	1	0	76	5	0	2	2	0	0	0	22	6	0	74	0	0	170	60	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
683	17	20	0	10	17	"Dark Phoenix Gloves"	3	19	1	0	86	5	0	2	2	0	0	0	37	6	0	80	0	0	205	63	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
684	18	20	0	10	18	"Grand Soul Gloves"	3	19	1	0	70	5	0	2	2	0	0	0	20	5	0	67	0	0	49	10	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
685	19	20	0	10	19	"Holy Spirit Gloves"	3	19	1	0	72	5	0	2	2	0	0	0	29	6	0	74	0	0	50	110	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
687	21	20	0	10	21	"Great Dragon Gloves"	3	19	1	0	94	5	0	2	2	0	0	0	48	6	0	86	0	0	200	58	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
//
803	0	22	0	11	0	"Bronze Boots"	3	20	1	0	12	6	0	2	2	0	0	0	4	0	10	34	0	0	80	20	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
804	1	22	0	11	1	"Dragon Boots"	3	20	1	0	54	6	0	2	2	0	0	0	15	0	2	68	0	0	120	30	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
805	2	22	0	11	2	"Pad Boots"	3	20	1	0	4	6	0	2	2	0	0	0	3	0	10	28	0	0	20	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
806	3	22	0	11	3	"Legendary Boots"	3	20	1	0	46	6	0	2	2	0	0	0	12	0	0	42	0	0	30	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
807	4	22	0	11	4	"Bone Boots"	3	20	1	0	16	6	0	2	2	0	0	0	6	0	6	30	0	0	30	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
808	5	22	0	11	5	"Leather Boots"	3	20	1	0	5	6	0	2	2	0	0	0	2	0	12	30	0	0	80	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
809	6	22	0	11	6	"Scale Boots"	3	20	1	0	22	6	0	2	2	0	0	0	8	0	8	40	0	0	110	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
810	7	22	0	11	7	"Sphinx Boots"	3	20	1	0	30	6	0	2	2	0	0	0	9	0	8	36	0	0	30	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
811	8	22	0	11	8	"Brass Boots"	3	20	1	0	32	6	0	2	2	0	0	0	10	0	6	44	0	0	100	30	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
812	9	22	0	11	9	"Plate Boots"	3	20	1	0	42	6	0	2	2	0	0	0	12	0	4	50	0	0	130	0	0	0	0	0	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
813	10	22	0	11	10	"Vine Boots"	3	20	1	0	5	6	0	2	2	0	0	0	2	0	0	22	0	0	30	60	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
814	11	22	0	11	11	"Silk Boots"	3	20	1	0	15	6	0	2	2	0	0	0	4	0	0	26	0	0	30	70	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
815	12	22	0	11	12	"Wind Boots"	3	20	1	0	27	6	0	2	2	0	0	0	7	0	0	32	0	0	30	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
816	13	22	0	11	13	"Spirit Boots"	3	20	1	0	40	6	0	2	2	0	0	0	10	0	0	38	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
817	14	22	0	11	14	"Guardian Boots"	3	20	1	0	52	6	0	2	2	0	0	0	16	0	0	45	0	0	40	80	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
819	16	22	0	11	16	"Black Dragon Boots"	3	20	1	0	78	6	0	2	2	0	0	0	24	0	2	74	0	0	170	60	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
820	17	22	0	11	17	"Dark Phoenix Boots"	3	20	1	0	93	6	0	2	2	0	0	0	40	0	2	80	0	0	198	60	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
821	18	22	0	11	18	"Grand Soul Boots"	3	20	1	0	76	6	0	2	2	0	0	0	22	0	0	67	0	0	59	10	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
822	19	22	0	11	19	"Holy Spirit Boots"	3	20	1	0	81	6	0	2	2	0	0	0	30	0	0	74	0	0	50	110	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
824	21	22	0	11	21	"Great Dragon Boots"	3	20	1	0	98	6	0	2	2	0	0	0	50	0	0	86	0	0	200	58	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
//
955	0	24	0	12	0	"Wings of Elf"	6	23	1	0	100	7	0	3	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	180	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
956	1	24	0	12	1	"Wings of Heaven"	6	23	1	0	100	7	0	5	3	0	0	0	10	0	0	200	0	0	0	0	0	0	0	180	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
957	2	24	0	12	2	"Wings of Satan"	6	23	1	0	100	7	0	5	2	0	0	0	20	0	0	200	0	0	0	0	0	0	0	180	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
958	3	24	0	12	3	"Wings of Spirits"	6	24	1	0	150	7	0	5	3	0	0	0	30	0	0	200	0	0	0	0	0	0	0	215	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
959	4	24	0	12	4	"Wings of Soul"	6	24	1	0	150	7	0	5	3	0	0	0	30	0	0	200	0	0	0	0	0	0	0	215	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
960	5	24	0	12	5	"Wings of Dragon"	6	24	1	0	150	7	0	3	3	0	0	0	45	0	0	200	0	0	0	0	0	0	0	215	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//961	6	24	0	12	6	"Wings of Darkness"	6	24	1	0	150	7	0	4	2	0	0	0	40	0	0	200	0	0	0	0	0	0	0	215	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
962	7	24	0	12	7	"Orb of Twisting Slash"	10	38	0	0	47	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	29000	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
963	8	24	0	12	8	"Healing Orb"	10	38	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
964	9	24	0	12	9	"Orb of Greater Fortitude"	10	38	0	0	13	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	3000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
965	10	24	0	12	10	"Orb of Greater Damage"	10	38	0	0	18	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	7000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
966	11	24	0	12	11	"Orb of Summoning"	10	38	0	0	3	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//967	12	24	0	12	12	"Orb of Rageful Blow"	10	38	0	0	78	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	150000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
968	13	24	0	12	13	"Orb of Impale"	10	38	0	0	20	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	10000	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
969	14	24	0	12	14	"Orb of Greater Fortitude"	10	38	0	0	60	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	43000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
970	15	24	0	12	15	"Jewel of Chaos"	9	56	0	0	12	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
//971	16	24	0	12	16	"Orb of Fire Slash"	10	38	0	0	60	255	0	1	1	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	51000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//972	17	24	0	12	17	"Orb of Penetration"	10	38	0	0	64	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	72000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//973	18	24	0	12	18	"Orb of Ice Arrow"	10	38	0	0	81	255	0	1	1	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	195000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//974	19	24	0	12	19	"Orb of Death Stab"	10	38	0	0	72	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	85000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//975	20	24	0	12	21	"Scroll of FireBurst"	10	39	0	0	74	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	115000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//976	21	24	0	12	22	"Scroll of Summon"	10	39	0	0	98	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	34	0	400	0	0	375000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//977	22	24	0	12	23	"Scroll of Critical Damage"	10	39	0	0	82	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	25	0	300	0	0	220000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//978	23	24	0	12	24	"Scroll of Electric Spark"	10	39	0	0	92	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	29	0	340	0	0	295000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//979	24	24	0	12	26	"Gem of Secret"	10	38	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
980	25	24	0	12	30	"Bundle of Jewel of Bless"	9	57	0	0	25	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
981	26	24	0	12	31	"Bundle of Jewel of Soul"	9	57	0	0	30	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
982	27	24	0	12	32	"Box of Red Ribbon"	0	52	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
983	28	24	0	12	33	"Box of Green Ribbon"	0	52	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
984	29	24	0	12	34	"Box of Blue Ribbon"	0	52	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
985	30	24	0	12	35	"Scroll of Fire Scream"	10	39	0	0	102	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	32	0	70	0	0	300000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
//986	31	24	0	12	36	"Wing of Storm"	6	25	1	0	150	7	0	4	3	0	0	0	60	0	0	220	0	0	0	0	0	0	0	400	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//987	32	24	0	12	37	"Wing of Eternal"	6	25	1	0	150	7	0	4	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	400	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//988	33	24	0	12	38	"Wing of Illusion"	6	25	1	0	150	7	0	4	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	400	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//989	34	24	0	12	39	"Wing of Ruin"	6	25	1	0	150	7	0	4	3	0	0	0	55	0	0	220	0	0	0	0	0	0	0	400	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//990	35	24	0	12	40	"Cape of Emperor"	6	25	1	0	150	7	0	2	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//991	36	24	0	12	41	"Wing of Curse"	6	23	1	0	100	7	0	4	2	0	0	0	10	0	0	200	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//992	37	24	0	12	42	"Wind of Despair"	6	24	1	0	150	7	0	4	3	0	0	0	30	0	0	200	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//993	38	24	0	12	43	"Wing of Dimension"	6	25	1	0	150	7	0	4	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//994	39	24	0	12	44	"Crystal of Destruction"	10	38	0	0	100	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	380000	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//995	40	24	0	12	45	"Crystal of Multi-Shot"	10	38	0	0	100	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	380000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//996	41	24	0	12	46	"Crystal of Recovery"	10	38	0	0	100	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	37	0	0	220	0	250000	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//997	42	24	0	12	47	"Crystal of Flame Strike"	10	38	0	0	100	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	380000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//998	43	24	0	12	48	"Scroll of Chaotic Diseier"	10	39	0	0	100	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	16	0	0	220	0	380000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
//999	44	24	0	12	49	"Cape of Fighter"	6	27	1	0	150	7	0	2	3	0	0	0	15	0	0	200	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//1000	45	24	0	12	50	"Cape of Overrule"	6	25	1	0	150	7	0	2	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
//1042	87	24	0	12	130	"Small Cape of Lord"	6	22	1	0	1	7	0	2	2	0	0	0	15	0	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
