//rIdx	Sub Index	Sub Group	Unk1	Group	Index	Name	Kind A	Kind B	Type	Two Hands	Drop Level	Slot	Skill Index	Width	Height	Damage Min	Damage Max	Successful Blocking	Defense	Attack Speed	Walk Speed	Durability	Magic Durability	Magic Power	Req Strength	Req Dexterity	Req Energy	Req Vitality	Req Command	Req Level	Item Value	Money	Set Attribute	Dark Wizard	Dark Knight	Fairy Elf	Magic Gladiator	Dark Lord	Summoner	Rage Fighter	Grow Lancer	Rune Wizard	Ice Resistance	Poison Resistance	Lightning Resistance	Fire Resistance	Earth Resistance	Wind Resistance	Water Resistance	Dump	Transaction	Personal Store	Store Warehouse	Sell to NPC	Unk2	Repair	Overlap	Unk3
1136	25	0	0	12	321	"Seed Sphere7 (Lightning)"	0	42	0	0	7	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1137	25	0	0	12	322	"Seed Sphere7 (Earth)"	0	42	0	0	7	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1138	25	0	0	12	323	"Seed Sphere8 (Fire)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1139	25	0	0	12	324	"Seed Sphere8 (Water)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1140	25	0	0	12	325	"Seed Sphere8 (Ice)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1141	25	0	0	12	326	"Seed Sphere8 (Wind)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1142	25	0	0	12	327	"Seed Sphere8 (Lightning)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1143	25	0	0	12	328	"Seed Sphere8 (Earth)"	0	42	0	0	8	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1144	25	0	0	12	329	"Seed Sphere9 (Fire)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1145	25	0	0	12	330	"Seed Sphere9 (Water)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1146	25	0	0	12	331	"Seed Sphere9 (Ice)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1147	25	0	0	12	332	"Seed Sphere9 (Wind)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1148	25	0	0	12	333	"Seed Sphere9 (Lightning)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1149	25	0	0	12	334	"Seed Sphere10 (Earth)"	0	42	0	0	9	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1650000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1150	25	0	0	12	335	"Seed Sphere10 (Fire)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1151	25	0	0	12	336	"Seed Sphere10 (Water)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1152	25	0	0	12	337	"Seed Sphere10 (Ice)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1153	25	0	0	12	338	"Seed Sphere10 (Wind)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1154	25	0	0	12	339	"Seed Sphere10 (Lightning)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1155	25	0	0	12	340	"Seed Sphere10 (Earth)"	0	42	0	0	10	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1156	25	0	0	12	401	"Sphere Upgrade Rune"	0	0	0	0	1	255	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10000000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	30	0
1157	0	28	0	12	404	"Lower Magic Stone"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1158	0	28	0	12	405	"Medium Magic Stone"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1159	0	28	0	12	406	"Higher Magic Stone"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1160	157	25	0	12	413	"Spirit Hook Parchment"	10	37	0	0	150	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1480	0	400	0	900000	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1161	158	25	0	12	414	"Heavenly Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1162	159	25	0	12	415	"Wrathful Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1163	160	25	0	12	416	"Celestial Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1164	161	25	0	12	417	"Devastation Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1165	162	25	0	12	418	"Cape of Dominance"	6	76	1	0	153	7	0	2	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1166	163	25	0	12	419	"Agony Wings"	6	76	1	0	153	7	0	4	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1167	164	25	0	12	420	"Cloak of Judgement"	6	76	1	0	153	7	0	2	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1168	165	25	0	12	421	"Cloak of Renascence"	6	76	1	0	153	7	0	2	3	0	0	0	140	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1169	193	25	0	12	449	"Rage Earring (L)"	19	77	1	0	0	238	0	1	1	17	20	0	15	0	0	130	0	0	0	0	0	0	0	300	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1170	194	25	0	12	450	"Ancestor Earring (L)"	19	77	1	0	0	238	0	1	1	66	69	0	36	0	0	130	0	0	0	0	0	0	0	700	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1171	195	25	0	12	451	"Honor Earring (L)"	19	77	1	0	0	238	0	1	1	132	135	0	102	0	0	130	0	0	0	0	0	0	0	750	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1172	201	25	0	12	457	"Rage Earring (R)"	19	77	1	0	0	237	0	1	1	37	40	0	25	0	0	130	0	0	0	0	0	0	0	700	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1173	202	25	0	12	458	"Ancestor Earring (R)"	19	77	1	0	0	237	0	1	1	106	109	0	94	0	0	130	0	0	0	0	0	0	0	750	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1174	203	25	0	12	459	"Honor Earring (R)"	19	77	1	0	0	237	0	1	1	172	175	0	160	0	0	130	0	0	0	0	0	0	0	800	0	100000	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
467	211	25	0	12	467	"Wings of Disillusionment"	6	25	1	0	150	7	0	4	3	0	0	0	45	0	0	220	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
469	213	25	0	12	469	"Wings of Fate"	6	76	1	0	153	7	0	4	3	0	0	0	155	0	0	220	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1175	0	26	0	13	0	"Guardian Angel"	5	45	0	0	23	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	23	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1176	1	26	0	13	1	"Imp"	5	45	0	0	28	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	28	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1177	2	26	0	13	2	"Horn of Uniria"	5	47	0	0	25	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	25	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1178	3	26	0	13	3	"Horn of Dinorant"	5	47	0	0	110	255	49	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	110	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1179	4	26	0	13	4	"Dark Horse"	5	47	0	0	218	255	62	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1180	5	26	0	13	5	"Dark Raven"	5	45	0	0	0	1	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1181	6	26	0	13	7	"Contract (Summon)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1182	7	26	0	13	8	"Ring of Ice"	4	31	1	0	20	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	20	0	0	2	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0
1183	8	26	0	13	9	"Ring of Poison"	4	31	1	0	17	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	17	0	0	4	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0
1184	9	26	0	13	10	"Transformation Ring"	4	33	0	0	0	10	0	1	1	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1185	10	26	0	13	11	"Order (Guardian/Life Stone)"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1186	11	26	0	13	12	"Pendant of Lighting"	2	30	1	0	21	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	21	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0
1187	12	26	0	13	13	"Pendant of Fire"	2	29	1	0	13	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	13	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0
1188	13	26	0	13	14	"Loch's Feather"	0	0	0	0	78	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1189	14	26	0	13	15	"Fruits"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1190	15	26	0	13	16	"Scroll of Archangel"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1191	16	26	0	13	17	"Blood Bone"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1192	17	26	0	13	18	"Invisibility Cloak"	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1193	18	26	0	13	19	"Absolute Weapon of Archangel"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1194	19	26	0	13	20	"Wizards Ring"	4	31	0	0	0	10	0	1	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1195	20	26	0	13	21	"Ring of Fire"	4	31	1	0	30	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	30	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0
1196	21	26	0	13	22	"Ring of Earth"	4	31	1	0	38	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	38	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0
1197	22	26	0	13	23	"Ring of Wind"	4	31	1	0	44	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	44	0	0	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0
1198	23	26	0	13	24	"Ring of Magic"	4	31	1	0	47	10	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	47	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
1199	24	26	0	13	25	"Pendant of Ice"	2	30	1	0	34	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	34	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0
1200	25	26	0	13	26	"Pendant of Wind"	2	29	1	0	42	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	42	0	0	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0	1	0	0
1201	26	26	0	13	27	"Pendant of Water"	2	30	1	0	46	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	46	0	0	4	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0
1202	27	26	0	13	28	"Pendant of Ability"	2	29	1	0	50	9	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	0	50	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0
1203	28	26	0	13	29	"Armor of Guardsman"	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1204	29	26	0	13	30	"Cape of Lord"	6	26	1	0	150	7	0	2	3	0	0	0	0	0	0	200	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
1205	30	26	0	13	31	"Spirit"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1206	31	26	0	13	32	"Splinter of Armor"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	20	0
1207	32	26	0	13	33	"Bless of Guardian"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	20	0
1208	33	26	0	13	34	"Claw of Beast"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	10	0
1209	34	26	0	13	35	"Fragment of Horn"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1210	35	26	0	13	36	"Broken Horn"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1211	36	26	0	13	37	"Horn of Fenrir"	5	47	0	0	300	255	0	2	2	0	0	0	0	0	0	255	0	0	0	0	0	0	0	300	0	0	0	2	2	2	1	1	2	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1212	37	26	0	13	38	"Moonstone Pendant"	4	0	0	0	21	10	0	1	1	0	0	0	0	0	0	120	0	0	0	0	0	0	0	21	0	0	3	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
1213	38	26	0	13	39	"Eilte Transfer Skeleton Ring"	4	32	0	0	10	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1214	39	26	0	13	40	"Jack Olantern Ring"	4	32	0	0	10	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	10	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1215	40	26	0	13	41	"Transfer Christmas Ring"	4	32	0	0	1	10	0	1	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1216	41	26	0	13	42	"Ring of GM"	4	32	0	0	0	10	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	255	255	255	255	255	255	255	0	0	0	0	1	0	0	0	0
1217	42	26	0	13	43	"Seal of Ascension"	7	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1218	43	26	0	13	44	"Seal of Wealth"	7	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1219	44	26	0	13	45	"Seal of Sustenance"	7	0	0	0	0	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1220	45	26	0	13	46	"Devil Square Ticket"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1221	46	26	0	13	47	"Blood Castle Ticket"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1222	47	26	0	13	48	"Kalima Ticket"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1223	48	26	0	13	49	"Old Scroll"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1224	49	26	0	13	50	"Illusion Sorcerer Covenant "	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
1225	50	26	0	13	51	"Scroll of Blood"	0	53	0	0	0	255	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
1226	51	26	0	13	52	"Condor Flame"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1227	52	26	0	13	53	"Condor Feather"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
1228	53	26	0	13	54	"Reset Fruit Strength"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1229	54	26	0	13	55	"Reset Fruit Quickness"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1230	55	26	0	13	56	"Reset Fruit Health"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1231	56	26	0	13	57	"Reset Fruit Energy"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1232	57	26	0	13	58	"Reset Fruit Control"	0	0	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1233	58	26	0	13	59	"Seal of Mobility"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1234	59	26	0	13	60	"Indulgence"	0	0	0	0	0	255	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1235	60	26	0	13	61	"Illusion Temple Ticket"	0	53	0	0	0	255	0	1	1	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1236	61	26	0	13	62	"Seal of Healing"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1237	62	26	0	13	63	"Seal of Divinity"	7	0	0	0	0	255	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1238	63	26	0	13	64	"Demon"	5	45	0	0	1	8	0	1	1	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
